
Валовая прибыль предприятия %ВалютаОтчета%

Параметры:	Период: 01.01.2020 - 31.12.2020
	Показывать продажи: Кроме продаж между собственными юр. лицами
	Данные продаж: В валюте упр. учета без НДС
Отбор:	Склад Не в группе "Товары отгруж. без перехода прав.собст. "

Сегмент	Группа доступа	Клиент	Головное предприятие	Период, месяц	Выручка
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Брянск	Меркурий +,  ООО, Брянск	Март 2020 г.	76 121,37
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск		1 684 052,59
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Январь 2020 г.	112 223,93
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Февраль 2020 г.	138 956,55
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Март 2020 г.	118 611,20
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Апрель 2020 г.	198 604,58
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Май 2020 г.	141 204,20
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Июнь 2020 г.	269 939,40
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Июль 2020 г.	83 087,56
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Август 2020 г.	231 958,90
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Сентябрь 2020 г.	140 605,88
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Октябрь 2020 г.	129 924,73
Центральный ФО	ЦФО Лоберг	Меркурий, ООО, Смоленск	Меркурий +,  ООО, Брянск	Ноябрь 2020 г.	118 935,66
Центральный ФО	ЦФО Лоберг	ММ-ТРЕЙД, ООО, Москва			31 226,59
Центральный ФО	ЦФО Лоберг	ММ-ТРЕЙД, ООО, Москва		Май 2020 г.	31 226,59
Центральный ФО	ЦФО Лоберг	МОСОПТТОРГ, ООО, Москва			105 916,67
Центральный ФО	ЦФО Лоберг	МОСОПТТОРГ, ООО, Москва		Декабрь 2020 г.	105 916,67
Центральный ФО	ЦФО Лоберг	НИКАРТ ГРУПП, ООО, Королев			35 292,12
Центральный ФО	ЦФО Лоберг	НИКАРТ ГРУПП, ООО, Королев		Сентябрь 2020 г.	35 292,12
Центральный ФО	ЦФО Лоберг	Океан Социальный Центр Обеспечения Населения , ПК, Кострома	СангрупСервис, ООО, Кострома		17 394,87
Центральный ФО	ЦФО Лоберг	Океан Социальный Центр Обеспечения Населения , ПК, Кострома	СангрупСервис, ООО, Кострома	Июль 2020 г.	17 394,87
Центральный ФО	ЦФО Лоберг	Паллант инжиниринг, ООО, Ярославль	Паллант, ООО, Ярославль		33 148,81
Центральный ФО	ЦФО Лоберг	Паллант инжиниринг, ООО, Ярославль	Паллант, ООО, Ярославль	Ноябрь 2020 г.	17 231,71
Центральный ФО	ЦФО Лоберг	Паллант инжиниринг, ООО, Ярославль	Паллант, ООО, Ярославль	Декабрь 2020 г.	15 917,10
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань		638 921,34
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань	Март 2020 г.	26 780,00
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань	Апрель 2020 г.	71 984,60
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань	Май 2020 г.	119 130,25
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань	Июнь 2020 г.	134 759,69
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань	Июль 2020 г.	55 907,35
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань	Сентябрь 2020 г.	81 981,45
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань	Октябрь 2020 г.	55 212,10
Центральный ФО	ЦФО Лоберг	Сантехплюс ИЦ, ООО, Рязань	Сантехплюс, ООО, Рязань	Декабрь 2020 г.	93 165,90
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула			256 218,48
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Январь 2020 г.	17 819,15
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Февраль 2020 г.	19 009,20
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Март 2020 г.	34 333,74
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Июнь 2020 г.	34 527,28
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Июль 2020 г.	26 807,25
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Август 2020 г.	28 242,39
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Сентябрь 2020 г.	8 029,52
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Октябрь 2020 г.	27 969,23
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Ноябрь 2020 г.	20 919,83
Центральный ФО	ЦФО Лоберг	САНТЕХСНАБ, ООО, г. Тула		Декабрь 2020 г.	38 560,89
Центральный ФО	ЦФО Лоберг	Сантехцентр, ООО, Тамбов	Овчинникова НМ, ИП, Тамбов		70 034,39
Центральный ФО	ЦФО Лоберг	Сантехцентр, ООО, Тамбов	Овчинникова НМ, ИП, Тамбов	Июнь 2020 г.	70 034,39
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново		2 263 584,33
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Январь 2020 г.	65 682,79
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Февраль 2020 г.	62 237,50
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Март 2020 г.	256 081,26
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Май 2020 г.	358 089,68
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Июнь 2020 г.	217 196,42
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Июль 2020 г.	190 562,78
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Август 2020 г.	416 957,19
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Сентябрь 2020 г.	183 391,40
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Октябрь 2020 г.	153 148,39
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Ноябрь 2020 г.	134 809,74
Центральный ФО	ЦФО Лоберг	Сантехэлит 37, ООО, Иваново	Дом сантехники "Сантехстрой", ООО, Иваново	Декабрь 2020 г.	225 427,18
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва			2 839 024,75
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Январь 2020 г.	224 437,86
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Февраль 2020 г.	108 092,43
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Март 2020 г.	206 415,05
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Апрель 2020 г.	258 861,01
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Май 2020 г.	394 970,21
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Июнь 2020 г.	141 901,06
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Июль 2020 г.	360 345,58
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Август 2020 г.	286 040,92
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Сентябрь 2020 г.	239 459,83
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Октябрь 2020 г.	305 821,64
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Ноябрь 2020 г.	177 064,38
Центральный ФО	ЦФО Лоберг	Север ТДС, ООО, Москва		Декабрь 2020 г.	135 614,78
Центральный ФО	ЦФО Лоберг	Сидоров А.А. ИП, Рязань			141 536,09
Центральный ФО	ЦФО Лоберг	Сидоров А.А. ИП, Рязань		Март 2020 г.	18 078,98
Центральный ФО	ЦФО Лоберг	Сидоров А.А. ИП, Рязань		Май 2020 г.	30 329,45
Центральный ФО	ЦФО Лоберг	Сидоров А.А. ИП, Рязань		Июнь 2020 г.	35 001,61
Центральный ФО	ЦФО Лоберг	Сидоров А.А. ИП, Рязань		Сентябрь 2020 г.	36 526,80
Центральный ФО	ЦФО Лоберг	Сидоров А.А. ИП, Рязань		Ноябрь 2020 г.	21 599,25
Центральный ФО	ЦФО Лоберг	СнабСервисМ, ООО, Москва			225 939,09
Центральный ФО	ЦФО Лоберг	СнабСервисМ, ООО, Москва		Февраль 2020 г.	90 828,62
Центральный ФО	ЦФО Лоберг	СнабСервисМ, ООО, Москва		Май 2020 г.	46 848,12
Центральный ФО	ЦФО Лоберг	СнабСервисМ, ООО, Москва		Декабрь 2020 г.	88 262,35
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск		844 394,27
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Февраль 2020 г.	109 878,16
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Апрель 2020 г.	112 399,30
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Май 2020 г.	118 511,01
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Июнь 2020 г.	87 040,50
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Июль 2020 г.	81 784,22
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Август 2020 г.	44 630,49
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Сентябрь 2020 г.	103 625,95
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Октябрь 2020 г.	81 968,33
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Ноябрь 2020 г.	50 096,93
Центральный ФО	ЦФО Лоберг	Стрельченко А.П., ИП, Москва	Меркурий +,  ООО, Брянск	Декабрь 2020 г.	54 459,38
Центральный ФО	ЦФО Лоберг	Стройберг,ООО, Видное			46 128,00
Центральный ФО	ЦФО Лоберг	Стройберг,ООО, Видное		Февраль 2020 г.	46 128,00
Центральный ФО	ЦФО Лоберг	Субботин АА, ИП, Рязанская обл.			40 700,27
Центральный ФО	ЦФО Лоберг	Субботин АА, ИП, Рязанская обл.		Август 2020 г.	40 700,27
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Иваново			1 173 109,74
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Иваново		Март 2020 г.	139 277,44
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Иваново		Май 2020 г.	99 427,08
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Иваново		Июнь 2020 г.	111 141,50
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Иваново		Июль 2020 г.	450 079,74
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Иваново		Август 2020 г.	158 294,55
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Иваново		Октябрь 2020 г.	120 937,57
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Иваново		Ноябрь 2020 г.	93 951,86
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск			383 481,32
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Январь 2020 г.	184 092,24
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Февраль 2020 г.	26 336,21
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Март 2020 г.	8 327,50
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Апрель 2020 г.	3 379,82
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Июнь 2020 г.	98 188,45
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Июль 2020 г.	17 029,18
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Сентябрь 2020 г.	11 510,54
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Октябрь 2020 г.	18 003,67
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Ноябрь 2020 г.	7 342,07
Центральный ФО	ЦФО Лоберг	Техснаб, ООО, Подольск		Декабрь 2020 г.	9 271,64
Центральный ФО	ЦФО Лоберг	ТК-Трейдинг, ООО, Ярославль			36 941,72
Центральный ФО	ЦФО Лоберг	ТК-Трейдинг, ООО, Ярославль		Сентябрь 2020 г.	29 929,03
Центральный ФО	ЦФО Лоберг	ТК-Трейдинг, ООО, Ярославль		Октябрь 2020 г.	7 012,69
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома			1 158 388,40
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Январь 2020 г.	103 041,98
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Февраль 2020 г.	54 151,91
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Март 2020 г.	107 195,04
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Апрель 2020 г.	155 895,29
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Май 2020 г.	147 596,03
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Июнь 2020 г.	129 980,52
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Июль 2020 г.	189 751,84
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Август 2020 г.	66 896,05
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Сентябрь 2020 г.	64 795,28
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Октябрь 2020 г.	49 517,39
Центральный ФО	ЦФО Лоберг	Томилов ПВ, ИП, Кострома		Декабрь 2020 г.	89 567,07
Центральный ФО	ЦФО Лоберг	Триханов Роман Анатольевич, ИП, Липецк			484 433,78
Центральный ФО	ЦФО Лоберг	Триханов Роман Анатольевич, ИП, Липецк		Август 2020 г.	94 753,20
Центральный ФО	ЦФО Лоберг	Триханов Роман Анатольевич, ИП, Липецк		Сентябрь 2020 г.	182 966,83
Центральный ФО	ЦФО Лоберг	Триханов Роман Анатольевич, ИП, Липецк		Октябрь 2020 г.	57 314,43
Центральный ФО	ЦФО Лоберг	Триханов Роман Анатольевич, ИП, Липецк		Ноябрь 2020 г.	66 610,29
Центральный ФО	ЦФО Лоберг	Триханов Роман Анатольевич, ИП, Липецк		Декабрь 2020 г.	82 789,03
Центральный ФО	ЦФО Лоберг	ТХТ, ООО, Тула			19 174,73
Центральный ФО	ЦФО Лоберг	ТХТ, ООО, Тула		Март 2020 г.	2 762,10
Центральный ФО	ЦФО Лоберг	ТХТ, ООО, Тула		Сентябрь 2020 г.	16 412,63
Центральный ФО	ЦФО Лоберг	Ушакова И.Н., ИП, Московская обл.			16 426,40
Центральный ФО	ЦФО Лоберг	Ушакова И.Н., ИП, Московская обл.		Август 2020 г.	16 426,40
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва			1 277 356,62
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Январь 2020 г.	51 364,15
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Март 2020 г.	46 889,60
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Май 2020 г.	124 791,57
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Июнь 2020 г.	155 227,23
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Июль 2020 г.	184 258,58
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Август 2020 г.	151 719,83
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Октябрь 2020 г.	117 657,30
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Ноябрь 2020 г.	279 218,59
Центральный ФО	ЦФО Лоберг	Фарфор, ООО, Москва		Декабрь 2020 г.	166 229,77
Центральный ФО	ЦФО Лоберг	Филиппова ИВ, ИП, Московская обл.			38 156,07
Центральный ФО	ЦФО Лоберг	Филиппова ИВ, ИП, Московская обл.		Декабрь 2020 г.	38 156,07
Центральный ФО	ЦФО Лоберг	Шишков П.Е., ИП, г. Тула			1 429,61
Центральный ФО	ЦФО Лоберг	Шишков П.Е., ИП, г. Тула		Март 2020 г.	1 329,41
Центральный ФО	ЦФО Лоберг	Шишков П.Е., ИП, г. Тула		Июнь 2020 г.	100,20
Центральный ФО	ЦФО Лоберг	ЭЛЕКСАН, ООО, Москва			81 744,54
Центральный ФО	ЦФО Лоберг	ЭЛЕКСАН, ООО, Москва		Июнь 2020 г.	53 254,18
Центральный ФО	ЦФО Лоберг	ЭЛЕКСАН, ООО, Москва		Август 2020 г.	28 490,36
Центральный ФО	ЦФО Лоберг	Эльф ГК, ООО, Тула			310 354,60
Центральный ФО	ЦФО Лоберг	Эльф ГК, ООО, Тула		Январь 2020 г.	310 354,60
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва		357 443,87
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Февраль 2020 г.	74 989,78
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Март 2020 г.	3 432,87
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Апрель 2020 г.	65 935,11
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Июнь 2020 г.	104 076,31
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Июль 2020 г.	24 175,42
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Август 2020 г.	54 164,97
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Сентябрь 2020 г.	18 145,95
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Октябрь 2020 г.	4 243,74
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Ноябрь 2020 г.	5 113,12
Центральный ФО	ЦФО Ляшенко	Профи опторг, ООО, г. Новосибирск	Рокс, ООО, Москва	Декабрь 2020 г.	3 166,60
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула		15 513 711,80
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Январь 2020 г.	712 739,62
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Февраль 2020 г.	787 765,59
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Март 2020 г.	699 313,43
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Апрель 2020 г.	1 330 334,99
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Май 2020 г.	1 154 104,40
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Июнь 2020 г.	2 164 836,10
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Июль 2020 г.	2 038 659,04
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Август 2020 г.	1 524 721,74
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Сентябрь 2020 г.	1 634 413,50
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Октябрь 2020 г.	1 387 912,42
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Ноябрь 2020 г.	958 673,98
Центральный ФО	ЦФО Нагалевская	ИнтерДекор, ООО, Тула	СтройДекор, ООО, Тула	Декабрь 2020 г.	1 120 236,99
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва			1 529 133,81
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Февраль 2020 г.	67 520,38
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Март 2020 г.	108 127,67
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Апрель 2020 г.	101 973,51
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Май 2020 г.	214 611,99
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Июнь 2020 г.	42 840,14
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Июль 2020 г.	112 000,75
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Август 2020 г.	114 161,99
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Сентябрь 2020 г.	163 400,16
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Октябрь 2020 г.	255 683,77
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Ноябрь 2020 г.	58 439,65
Центральный ФО	ЦФО Нагалевская	ПРО ВОСТОК, ООО, Москва		Декабрь 2020 г.	290 373,80
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва			14 183 736,65
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Январь 2020 г.	517 679,69
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Февраль 2020 г.	1 039 136,60
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Март 2020 г.	827 799,39
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Апрель 2020 г.	557 575,64
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Май 2020 г.	2 650 972,49
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Июнь 2020 г.	2 175 852,97
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Июль 2020 г.	1 242 560,04
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Август 2020 г.	666 981,25
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Сентябрь 2020 г.	537 095,28
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Октябрь 2020 г.	1 052 071,72
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Ноябрь 2020 г.	812 213,78
Центральный ФО	ЦФО Нагалевская	Сантехкомпания, ООО, Москва		Декабрь 2020 г.	2 103 797,80
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное			25 454 299,00
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Январь 2020 г.	772 210,01
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Февраль 2020 г.	2 604 638,90
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Март 2020 г.	1 205 846,05
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Апрель 2020 г.	330 443,68
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Май 2020 г.	2 335 406,53
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Июнь 2020 г.	2 237 580,78
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Июль 2020 г.	4 062 108,40
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Август 2020 г.	5 741 780,58
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Сентябрь 2020 г.	2 306 360,45
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Октябрь 2020 г.	443 940,89
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Ноябрь 2020 г.	712 021,81
Центральный ФО	ЦФО Нагалевская	Сантехкомплект, ООО, Видное		Декабрь 2020 г.	2 701 960,92
Центральный ФО	ЦФО Яровой	АКВАМИКС ТРЕЙД, ООО, Подольск	ТД ЛЗП, ООО, Москва		484 152,08
Центральный ФО	ЦФО Яровой	АКВАМИКС ТРЕЙД, ООО, Подольск	ТД ЛЗП, ООО, Москва	Декабрь 2020 г.	484 152,08
Центральный ФО	ЦФО Яровой	АКВАСФЕРА, ООО, Ковров			52 675,82
Центральный ФО	ЦФО Яровой	АКВАСФЕРА, ООО, Ковров		Сентябрь 2020 г.	20 537,02
Центральный ФО	ЦФО Яровой	АКВАСФЕРА, ООО, Ковров		Ноябрь 2020 г.	32 138,80
Центральный ФО	ЦФО Яровой	БЕКО, ООО, Владимирская обл.			20 129,82
Центральный ФО	ЦФО Яровой	БЕКО, ООО, Владимирская обл.		Февраль 2020 г.	4 179,73
Центральный ФО	ЦФО Яровой	БЕКО, ООО, Владимирская обл.		Июнь 2020 г.	3 851,69
Центральный ФО	ЦФО Яровой	БЕКО, ООО, Владимирская обл.		Ноябрь 2020 г.	12 098,40
Центральный ФО	ЦФО Яровой	БУГОР ТД, ООО, Владимирская обл.			73 748,69
Центральный ФО	ЦФО Яровой	БУГОР ТД, ООО, Владимирская обл.		Август 2020 г.	25 437,68
Центральный ФО	ЦФО Яровой	БУГОР ТД, ООО, Владимирская обл.		Октябрь 2020 г.	9 526,30
